OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
ORD00807,2025-08-15,CUST2387,East,Organic Pack,Food,3,855,2565,Completed,Rahul Mehta
ORD00808,2025-07-25,CUST3529,West,Beverage Set,Food,2,588,1176,Completed,Sneha Patel
ORD00809,2025-10-26,CUST3156,West,Table,Furniture,1,7367,7367,Cancelled,Kavita Nair
ORD00810,2025-12-10,CUST4922,East,Cycle Helmet,Sports,4,1533,6132,Completed,Ankit Joshi
ORD00811,2025-01-29,CUST4720,North,Snack Box,Food,7,396,2772,Completed,Neha Gupta
ORD00812,2025-06-26,CUST2439,North,Fruit Basket,Food,2,476,952,Cancelled,Vijay Kumar
ORD00813,2025-08-01,CUST4291,South,Table,Furniture,7,8657,60599,Completed,Divya Menon
ORD00814,2025-11-03,CUST1352,West,Jacket,Clothing,8,2867,22936,Completed,Rohan Desai
ORD00815,2025-02-03,CUST4822,South,Laptop,Electronics,7,58283,407981,Completed,Lakshmi Rao
ORD00816,2025-10-12,CUST2892,West,Jeans,Clothing,7,1166,8162,Completed,Rohan Desai
ORD00817,2025-10-27,CUST2244,South,Cycle Helmet,Sports,4,1360,5440,Completed,Suresh Babu
ORD00818,2025-06-03,CUST4915,South,Tablet,Electronics,7,17007,119049,Returned,Divya Menon
ORD00819,2025-05-06,CUST1116,East,Bookshelf,Furniture,2,6298,12596,Completed,Priya Shah
ORD00820,2025-10-17,CUST2786,North,Organic Pack,Food,6,822,4932,Completed,Neha Gupta
ORD00821,2025-03-25,CUST3382,East,Jacket,Clothing,8,2798,22384,Completed,Rahul Mehta
ORD00822,2025-01-28,CUST2116,North,Beverage Set,Food,1,583,583,Completed,Amit Sharma
ORD00823,2025-09-21,CUST1793,West,Smartwatch,Electronics,3,8287,24861,Returned,Kavita Nair
ORD00824,2025-06-04,CUST2111,North,Smartwatch,Electronics,10,7903,79030,Completed,Amit Sharma
ORD00825,2025-09-23,CUST2152,North,Spice Kit,Food,6,395,2370,Completed,Amit Sharma
ORD00826,2025-03-21,CUST3061,West,Dress,Clothing,10,1930,19300,Returned,Kavita Nair
ORD00827,2025-12-31,CUST3257,East,Spice Kit,Food,2,325,650,Completed,Rahul Mehta
ORD00828,2025-09-03,CUST2426,North,Table,Furniture,8,8979,71832,Completed,Neha Gupta
ORD00829,2025-03-30,CUST3907,North,Laptop,Electronics,4,51269,205076,Completed,Vijay Kumar
ORD00830,2025-04-27,CUST2259,West,Jeans,Clothing,2,1207,2414,Cancelled,Sneha Patel
ORD00831,2025-02-09,CUST1077,South,Organic Pack,Food,4,741,2964,Cancelled,Divya Menon
ORD00832,2025-10-31,CUST1242,South,Tablet,Electronics,1,16498,16498,Cancelled,Lakshmi Rao
ORD00833,2025-03-05,CUST4768,West,Dumbbells,Sports,3,2135,6405,Completed,Sneha Patel
ORD00834,2025-05-23,CUST4886,North,Table,Furniture,9,8761,78849,Completed,Vijay Kumar
ORD00835,2025-10-19,CUST1279,East,Yoga Mat,Sports,9,1145,10305,Completed,Priya Shah
ORD00836,2025-03-29,CUST4693,East,Smartphone,Electronics,9,24482,220338,Completed,Ankit Joshi
ORD00837,2025-10-29,CUST1758,South,Smartphone,Electronics,6,25197,151182,Completed,Divya Menon
ORD00838,2025-04-27,CUST2669,East,Chair,Furniture,8,4637,37096,Completed,Priya Shah
ORD00839,2025-12-27,CUST2180,East,Tablet,Electronics,8,16720,133760,Completed,Ankit Joshi
ORD00840,2025-06-09,CUST3814,South,Dress,Clothing,7,1750,12250,Returned,Lakshmi Rao
ORD00841,2025-02-05,CUST4664,South,Table,Furniture,1,9197,9197,Completed,Lakshmi Rao
ORD00842,2025-07-22,CUST2794,East,Smartphone,Electronics,7,22003,154021,Completed,Rahul Mehta
ORD00843,2025-03-28,CUST1265,North,Jacket,Clothing,4,2621,10484,Returned,Amit Sharma
ORD00844,2025-04-30,CUST4432,South,Beverage Set,Food,10,629,6290,Cancelled,Divya Menon
ORD00845,2025-07-24,CUST2458,South,Cycle Helmet,Sports,8,1541,12328,Completed,Suresh Babu
ORD00846,2025-02-25,CUST1500,North,Spice Kit,Food,4,369,1476,Completed,Amit Sharma
ORD00847,2025-01-28,CUST4400,East,Organic Pack,Food,3,796,2388,Completed,Rahul Mehta
ORD00848,2025-06-05,CUST3547,East,Smartwatch,Electronics,8,8785,70280,Completed,Ankit Joshi
ORD00849,2025-09-12,CUST3008,North,Running Shoes,Sports,9,4146,37314,Returned,Amit Sharma
ORD00850,2025-08-09,CUST4604,East,Spice Kit,Food,6,389,2334,Completed,Rahul Mehta
ORD00851,2025-01-17,CUST1724,North,Shoes,Clothing,7,2800,19600,Completed,Neha Gupta
ORD00852,2025-02-26,CUST3330,South,Jump Rope,Sports,10,305,3050,Completed,Lakshmi Rao
ORD00853,2025-09-17,CUST1228,South,Bookshelf,Furniture,10,6856,68560,Cancelled,Suresh Babu
ORD00854,2025-05-26,CUST2312,East,Smartwatch,Electronics,1,7456,7456,Completed,Ankit Joshi
ORD00855,2025-10-26,CUST1110,North,Organic Pack,Food,7,789,5523,Completed,Neha Gupta
ORD00856,2025-01-29,CUST3708,West,Jeans,Clothing,5,1257,6285,Returned,Sneha Patel
ORD00857,2025-06-06,CUST1468,North,T-Shirt,Clothing,9,490,4410,Completed,Neha Gupta
ORD00858,2025-10-18,CUST3108,South,Chair,Furniture,8,5234,41872,Returned,Suresh Babu
ORD00859,2025-10-20,CUST2598,North,Yoga Mat,Sports,8,1110,8880,Completed,Neha Gupta
ORD00860,2025-09-12,CUST3059,North,Dress,Clothing,5,1783,8915,Completed,Neha Gupta
ORD00861,2025-11-22,CUST4470,East,Dumbbells,Sports,5,1932,9660,Completed,Ankit Joshi
ORD00862,2025-07-25,CUST4295,West,Yoga Mat,Sports,10,1108,11080,Completed,Sneha Patel
ORD00863,2025-10-18,CUST4281,South,Snack Box,Food,6,439,2634,Cancelled,Suresh Babu
ORD00864,2025-09-16,CUST4293,North,Fruit Basket,Food,6,475,2850,Completed,Vijay Kumar
ORD00865,2025-09-21,CUST2856,West,Smartwatch,Electronics,3,8353,25059,Completed,Kavita Nair
ORD00866,2025-08-28,CUST2097,South,Yoga Mat,Sports,9,1140,10260,Completed,Lakshmi Rao
ORD00867,2025-03-19,CUST4057,North,Spice Kit,Food,6,390,2340,Cancelled,Vijay Kumar
ORD00868,2025-04-15,CUST4465,South,Sofa,Furniture,3,24102,72306,Cancelled,Suresh Babu
ORD00869,2025-05-03,CUST1465,West,T-Shirt,Clothing,4,549,2196,Completed,Rohan Desai
ORD00870,2025-10-14,CUST2786,South,Smartphone,Electronics,3,21299,63897,Completed,Suresh Babu
ORD00871,2025-12-04,CUST3255,West,Headphones,Electronics,1,3198,3198,Returned,Rohan Desai
ORD00872,2025-11-05,CUST2220,East,Beverage Set,Food,2,599,1198,Cancelled,Rahul Mehta
ORD00873,2025-05-01,CUST1458,East,Jump Rope,Sports,9,288,2592,Cancelled,Rahul Mehta
ORD00874,2025-11-04,CUST1500,North,Desk,Furniture,7,9913,69391,Completed,Neha Gupta
ORD00875,2025-04-22,CUST1590,East,Jeans,Clothing,5,1211,6055,Completed,Ankit Joshi
ORD00876,2025-01-29,CUST3008,North,Tablet,Electronics,9,18107,162963,Completed,Neha Gupta
ORD00877,2025-03-16,CUST2486,South,Sofa,Furniture,1,26533,26533,Returned,Lakshmi Rao
ORD00878,2025-12-06,CUST4272,East,Jacket,Clothing,9,2490,22410,Completed,Ankit Joshi
ORD00879,2025-07-05,CUST4699,East,Dumbbells,Sports,8,1994,15952,Returned,Priya Shah
ORD00880,2025-05-11,CUST2232,East,Jacket,Clothing,4,2787,11148,Completed,Priya Shah
ORD00881,2025-11-20,CUST2299,South,Tablet,Electronics,2,19904,39808,Returned,Suresh Babu
ORD00882,2025-07-31,CUST4794,North,Organic Pack,Food,3,859,2577,Completed,Neha Gupta
ORD00883,2025-08-04,CUST3466,North,Organic Pack,Food,1,848,848,Completed,Neha Gupta
ORD00884,2025-11-25,CUST1557,East,Snack Box,Food,5,391,1955,Completed,Rahul Mehta
ORD00885,2025-05-08,CUST3115,West,Cycle Helmet,Sports,6,1519,9114,Returned,Sneha Patel
ORD00886,2025-05-14,CUST1710,North,Table,Furniture,2,8028,16056,Completed,Neha Gupta
ORD00887,2025-10-20,CUST1919,East,Smartwatch,Electronics,10,8453,84530,Returned,Priya Shah
ORD00888,2025-04-12,CUST2072,West,Headphones,Electronics,10,3525,35250,Completed,Sneha Patel
ORD00889,2025-07-08,CUST1696,East,Smartwatch,Electronics,7,8746,61222,Returned,Ankit Joshi
ORD00890,2025-09-11,CUST1485,West,Jeans,Clothing,5,1166,5830,Completed,Sneha Patel
ORD00891,2025-08-09,CUST4507,West,Dumbbells,Sports,5,2163,10815,Completed,Sneha Patel
ORD00892,2025-07-29,CUST4245,West,Tablet,Electronics,5,17259,86295,Completed,Sneha Patel
ORD00893,2025-07-09,CUST3387,South,Laptop,Electronics,8,51331,410648,Completed,Divya Menon
ORD00894,2025-07-23,CUST3813,West,Spice Kit,Food,10,337,3370,Completed,Sneha Patel
ORD00895,2025-01-27,CUST2363,West,Beverage Set,Food,10,680,6800,Returned,Kavita Nair
ORD00896,2025-12-30,CUST4064,East,Tablet,Electronics,9,18988,170892,Completed,Priya Shah
ORD00897,2025-12-10,CUST2519,West,Yoga Mat,Sports,10,1133,11330,Completed,Rohan Desai
ORD00898,2025-06-23,CUST4595,South,T-Shirt,Clothing,6,538,3228,Completed,Suresh Babu
ORD00899,2025-03-01,CUST2283,East,Shoes,Clothing,5,3260,16300,Returned,Priya Shah
ORD00900,2025-05-15,CUST3510,North,Running Shoes,Sports,7,4492,31444,Completed,Neha Gupta
ORD00901,2025-03-19,CUST3276,South,Smartphone,Electronics,3,20100,60300,Completed,Suresh Babu
ORD00902,2025-05-14,CUST1669,South,Organic Pack,Food,8,728,5824,Completed,Divya Menon
ORD00903,2025-10-15,CUST2987,South,Organic Pack,Food,3,744,2232,Completed,Suresh Babu
ORD00904,2025-04-03,CUST4419,West,Running Shoes,Sports,10,4490,44900,Completed,Kavita Nair
ORD00905,2025-01-03,CUST3154,West,Organic Pack,Food,4,873,3492,Cancelled,Rohan Desai
ORD00906,2025-01-14,CUST2164,East,Beverage Set,Food,10,679,6790,Completed,Priya Shah
ORD00907,2025-03-20,CUST1118,East,Spice Kit,Food,8,369,2952,Completed,Ankit Joshi
ORD00908,2025-01-03,CUST2349,East,Cycle Helmet,Sports,6,1705,10230,Returned,Ankit Joshi
ORD00909,2025-03-08,CUST1865,East,Sofa,Furniture,1,27148,27148,Completed,Ankit Joshi
ORD00910,2025-07-15,CUST1379,South,Table,Furniture,4,9130,36520,Returned,Lakshmi Rao
ORD00911,2025-01-11,CUST4491,West,Shoes,Clothing,7,2913,20391,Cancelled,Kavita Nair
ORD00912,2025-03-20,CUST1493,North,Spice Kit,Food,5,394,1970,Completed,Neha Gupta
ORD00913,2025-12-07,CUST1393,North,Dumbbells,Sports,8,2022,16176,Completed,Neha Gupta
ORD00914,2025-10-16,CUST3458,South,Headphones,Electronics,6,3687,22122,Completed,Suresh Babu
ORD00915,2025-02-17,CUST1165,North,Snack Box,Food,3,453,1359,Completed,Vijay Kumar
ORD00916,2025-09-26,CUST1343,North,Spice Kit,Food,2,394,788,Completed,Amit Sharma
ORD00917,2025-03-07,CUST3802,North,Dress,Clothing,7,1752,12264,Completed,Amit Sharma
ORD00918,2025-01-24,CUST3102,East,Cycle Helmet,Sports,7,1385,9695,Completed,Ankit Joshi
ORD00919,2025-05-10,CUST2455,North,Yoga Mat,Sports,9,1084,9756,Completed,Neha Gupta
ORD00920,2025-04-02,CUST4220,West,Organic Pack,Food,2,803,1606,Cancelled,Rohan Desai
ORD00921,2025-10-28,CUST3965,South,Fruit Basket,Food,5,492,2460,Returned,Lakshmi Rao
ORD00922,2025-04-19,CUST1758,East,Running Shoes,Sports,2,4033,8066,Completed,Priya Shah
ORD00923,2025-03-01,CUST1054,West,Spice Kit,Food,7,391,2737,Returned,Kavita Nair
ORD00924,2025-09-07,CUST2240,North,Beverage Set,Food,2,558,1116,Completed,Amit Sharma
ORD00925,2025-01-09,CUST3850,West,Smartphone,Electronics,8,23367,186936,Completed,Rohan Desai
ORD00926,2025-11-17,CUST4515,West,Tablet,Electronics,8,16866,134928,Completed,Sneha Patel
ORD00927,2025-03-27,CUST4696,West,Spice Kit,Food,8,316,2528,Completed,Sneha Patel
ORD00928,2025-04-14,CUST2207,South,Tablet,Electronics,1,16661,16661,Cancelled,Suresh Babu
ORD00929,2025-08-01,CUST4475,South,Jump Rope,Sports,9,344,3096,Completed,Suresh Babu
ORD00930,2025-09-06,CUST3102,South,T-Shirt,Clothing,9,452,4068,Completed,Divya Menon
ORD00931,2025-02-02,CUST2097,South,Organic Pack,Food,8,844,6752,Cancelled,Suresh Babu
ORD00932,2025-12-24,CUST2786,East,Jacket,Clothing,4,2543,10172,Completed,Ankit Joshi
ORD00933,2025-04-23,CUST3407,North,Cycle Helmet,Sports,3,1681,5043,Completed,Neha Gupta
ORD00934,2025-08-02,CUST4412,North,Snack Box,Food,10,380,3800,Completed,Amit Sharma
ORD00935,2025-12-08,CUST2977,West,Jeans,Clothing,3,1261,3783,Completed,Rohan Desai
ORD00936,2025-09-10,CUST2243,West,Dress,Clothing,1,2069,2069,Completed,Rohan Desai
ORD00937,2025-07-02,CUST3772,West,Dress,Clothing,1,1983,1983,Completed,Sneha Patel
ORD00938,2025-11-13,CUST1928,East,Dumbbells,Sports,8,1928,15424,Completed,Priya Shah
ORD00939,2025-01-24,CUST4154,North,Dress,Clothing,10,1921,19210,Completed,Neha Gupta
ORD00940,2025-08-23,CUST4943,East,Smartwatch,Electronics,10,8764,87640,Returned,Ankit Joshi
ORD00941,2025-01-22,CUST3077,East,T-Shirt,Clothing,4,563,2252,Completed,Priya Shah
ORD00942,2025-12-29,CUST2808,South,Smartphone,Electronics,6,21640,129840,Completed,Lakshmi Rao
ORD00943,2025-08-13,CUST4971,South,Smartphone,Electronics,8,21677,173416,Completed,Lakshmi Rao
ORD00944,2025-05-17,CUST2525,South,Table,Furniture,3,8706,26118,Completed,Lakshmi Rao
ORD00945,2025-03-12,CUST4284,South,Spice Kit,Food,8,398,3184,Completed,Divya Menon
ORD00946,2025-07-05,CUST4865,East,Snack Box,Food,1,431,431,Completed,Rahul Mehta
ORD00947,2025-02-13,CUST2385,North,Snack Box,Food,7,366,2562,Completed,Vijay Kumar
ORD00948,2025-11-25,CUST1618,East,Running Shoes,Sports,7,4002,28014,Completed,Ankit Joshi
ORD00949,2025-06-05,CUST3955,North,Chair,Furniture,5,5625,28125,Completed,Amit Sharma
ORD00950,2025-12-25,CUST2654,South,Dress,Clothing,10,1974,19740,Cancelled,Divya Menon
ORD00951,2025-06-26,CUST4635,South,Jacket,Clothing,2,2273,4546,Completed,Divya Menon
ORD00952,2025-03-06,CUST3131,North,T-Shirt,Clothing,9,518,4662,Completed,Vijay Kumar
ORD00953,2025-03-23,CUST1095,East,Jump Rope,Sports,5,288,1440,Cancelled,Ankit Joshi
ORD00954,2025-08-05,CUST3069,East,Tablet,Electronics,5,19021,95105,Completed,Rahul Mehta
ORD00955,2025-11-30,CUST4855,East,Beverage Set,Food,10,650,6500,Completed,Rahul Mehta
ORD00956,2025-10-25,CUST3316,West,Sofa,Furniture,5,26668,133340,Cancelled,Kavita Nair
ORD00957,2025-12-11,CUST1573,South,Dumbbells,Sports,2,1963,3926,Completed,Suresh Babu
ORD00958,2025-08-21,CUST1401,West,Spice Kit,Food,2,323,646,Completed,Sneha Patel
ORD00959,2025-09-01,CUST1879,South,Tablet,Electronics,9,18012,162108,Completed,Suresh Babu
ORD00960,2025-05-16,CUST3393,South,Spice Kit,Food,8,379,3032,Completed,Lakshmi Rao
ORD00961,2025-03-15,CUST3071,West,Spice Kit,Food,3,399,1197,Completed,Kavita Nair
ORD00962,2025-03-02,CUST3844,West,Spice Kit,Food,1,380,380,Returned,Rohan Desai
ORD00963,2025-03-02,CUST3464,South,Laptop,Electronics,6,57361,344166,Completed,Lakshmi Rao
ORD00964,2025-03-02,CUST2521,North,Sofa,Furniture,5,25537,127685,Cancelled,Amit Sharma
ORD00965,2025-10-29,CUST2727,East,Sofa,Furniture,4,23644,94576,Cancelled,Rahul Mehta
ORD00966,2025-03-04,CUST3242,North,Laptop,Electronics,7,56116,392812,Completed,Neha Gupta
ORD00967,2025-06-22,CUST4200,South,Fruit Basket,Food,3,545,1635,Completed,Suresh Babu
ORD00968,2025-08-19,CUST3732,South,Jacket,Clothing,2,2749,5498,Cancelled,Suresh Babu
ORD00969,2025-07-18,CUST1953,South,Desk,Furniture,1,10255,10255,Returned,Divya Menon
ORD00970,2025-05-23,CUST3645,East,T-Shirt,Clothing,10,528,5280,Cancelled,Priya Shah
ORD00971,2025-10-15,CUST3642,East,Yoga Mat,Sports,4,1366,5464,Completed,Rahul Mehta
ORD00972,2025-10-19,CUST3137,West,Fruit Basket,Food,1,465,465,Returned,Sneha Patel
ORD00973,2025-01-10,CUST2126,West,Dress,Clothing,8,1658,13264,Completed,Rohan Desai
ORD00974,2025-07-25,CUST3412,East,Organic Pack,Food,6,807,4842,Completed,Ankit Joshi
ORD00975,2025-06-12,CUST2564,North,Laptop,Electronics,2,56949,113898,Completed,Amit Sharma
ORD00976,2025-05-11,CUST4146,East,Jacket,Clothing,7,2674,18718,Completed,Priya Shah
ORD00977,2025-04-03,CUST1111,East,Bookshelf,Furniture,2,5880,11760,Completed,Priya Shah
ORD00978,2025-05-13,CUST2538,East,Smartphone,Electronics,4,23936,95744,Completed,Priya Shah
ORD00979,2025-09-18,CUST4081,South,Tablet,Electronics,1,17632,17632,Completed,Lakshmi Rao
ORD00980,2025-09-05,CUST1118,South,T-Shirt,Clothing,5,519,2595,Completed,Lakshmi Rao
ORD00981,2025-05-07,CUST4125,West,Desk,Furniture,7,9103,63721,Cancelled,Kavita Nair
ORD00982,2025-04-15,CUST4206,West,Desk,Furniture,3,9859,29577,Completed,Rohan Desai
ORD00983,2025-10-12,CUST2850,East,Headphones,Electronics,10,3403,34030,Returned,Rahul Mehta
ORD00984,2025-01-31,CUST4823,South,Desk,Furniture,5,9988,49940,Completed,Suresh Babu
ORD00985,2025-11-20,CUST1871,North,Smartphone,Electronics,9,22896,206064,Completed,Neha Gupta
ORD00986,2025-12-24,CUST1503,West,Running Shoes,Sports,7,3810,26670,Completed,Rohan Desai
ORD00987,2025-12-16,CUST4872,North,Bookshelf,Furniture,5,5768,28840,Returned,Neha Gupta
ORD00988,2025-04-18,CUST2883,North,Smartphone,Electronics,1,23148,23148,Completed,Amit Sharma
ORD00989,2025-12-11,CUST1710,South,Cycle Helmet,Sports,7,1551,10857,Cancelled,Divya Menon
ORD00990,2025-11-30,CUST1317,East,Organic Pack,Food,6,914,5484,Completed,Ankit Joshi
ORD00991,2025-07-03,CUST2584,West,Laptop,Electronics,8,54594,436752,Completed,Sneha Patel
ORD00992,2025-04-24,CUST4043,East,Sofa,Furniture,4,23062,92248,Completed,Priya Shah
ORD00993,2025-04-24,CUST1959,South,Chair,Furniture,5,5116,25580,Cancelled,Divya Menon
ORD00994,2025-04-18,CUST1029,West,Organic Pack,Food,5,833,4165,Completed,Kavita Nair
ORD00995,2025-04-10,CUST3702,West,Smartwatch,Electronics,3,8691,26073,Completed,Kavita Nair
ORD00996,2025-04-27,CUST4608,North,T-Shirt,Clothing,9,526,4734,Completed,Neha Gupta
ORD00997,2025-01-02,CUST4841,South,Tablet,Electronics,7,19999,139993,Completed,Lakshmi Rao
ORD00998,2025-12-15,CUST3122,South,Beverage Set,Food,9,653,5877,Returned,Lakshmi Rao
ORD00999,2025-01-25,CUST2138,South,Cycle Helmet,Sports,6,1351,8106,Completed,Lakshmi Rao
ORD01000,2025-10-20,CUST4308,East,Shoes,Clothing,2,3387,6774,Completed,Priya Shah
ORD01001,2025-06-09,CUST1257,East,Headphones,Electronics,7,3857,26999,Completed,Ankit Joshi
ORD01002,2025-06-21,CUST4442,North,T-Shirt,Clothing,8,479,3832,Completed,Amit Sharma
ORD01003,2025-06-20,CUST3128,West,Smartwatch,Electronics,10,8077,80770,Completed,Rohan Desai
ORD01004,2025-10-24,CUST1511,East,Laptop,Electronics,7,53807,376649,Cancelled,Rahul Mehta
ORD01005,2025-03-07,CUST1253,South,Tablet,Electronics,10,19017,190170,Completed,Divya Menon
ORD01006,2025-01-29,CUST3290,East,Bookshelf,Furniture,7,5543,38801,Cancelled,Rahul Mehta
ORD01007,2025-11-03,CUST4225,East,Spice Kit,Food,8,384,3072,Cancelled,Ankit Joshi
ORD01008,2025-02-21,CUST2391,East,Fruit Basket,Food,6,523,3138,Completed,Rahul Mehta
ORD01009,2025-11-01,CUST3921,East,Dumbbells,Sports,10,1862,18620,Completed,Priya Shah
ORD01010,2025-08-04,CUST2971,South,Jeans,Clothing,3,1319,3957,Completed,Suresh Babu
ORD01011,2025-10-27,CUST2785,North,Desk,Furniture,9,9844,88596,Completed,Neha Gupta
ORD01012,2025-11-05,CUST2404,North,Chair,Furniture,9,5233,47097,Completed,Amit Sharma
ORD01013,2025-05-02,CUST3077,East,Beverage Set,Food,4,686,2744,Completed,Rahul Mehta
ORD01014,2025-02-05,CUST2398,West,Spice Kit,Food,10,375,3750,Cancelled,Kavita Nair
ORD01015,2025-06-21,CUST3523,North,Beverage Set,Food,3,555,1665,Cancelled,Amit Sharma
ORD01016,2025-09-11,CUST1898,East,Jeans,Clothing,8,1267,10136,Completed,Ankit Joshi
ORD01017,2025-06-19,CUST4306,South,Shoes,Clothing,3,3319,9957,Completed,Lakshmi Rao
ORD01018,2025-02-07,CUST2465,East,Yoga Mat,Sports,3,1167,3501,Completed,Ankit Joshi
ORD01019,2025-07-04,CUST1179,East,Jeans,Clothing,5,1132,5660,Cancelled,Ankit Joshi
ORD01020,2025-03-31,CUST2391,West,Jeans,Clothing,1,1132,1132,Completed,Sneha Patel
ORD01021,2025-01-11,CUST4405,West,Organic Pack,Food,6,907,5442,Completed,Sneha Patel
ORD01022,2025-07-09,CUST4315,North,Dress,Clothing,10,2016,20160,Cancelled,Amit Sharma
ORD01023,2025-03-02,CUST1591,West,Jeans,Clothing,9,1193,10737,Completed,Kavita Nair
ORD01024,2025-08-08,CUST3605,West,Smartwatch,Electronics,10,7578,75780,Completed,Sneha Patel
ORD01025,2025-06-17,CUST2012,East,Table,Furniture,9,9136,82224,Cancelled,Rahul Mehta
ORD01026,2025-02-11,CUST4213,South,Yoga Mat,Sports,3,1232,3696,Cancelled,Divya Menon
ORD01027,2025-09-18,CUST2532,South,Cycle Helmet,Sports,3,1470,4410,Completed,Divya Menon
ORD01028,2025-09-05,CUST3931,South,Beverage Set,Food,10,600,6000,Returned,Divya Menon
ORD01029,2025-11-29,CUST1149,West,Jeans,Clothing,8,1338,10704,Completed,Rohan Desai
ORD01030,2025-08-06,CUST4640,South,Dumbbells,Sports,6,1927,11562,Completed,Lakshmi Rao
ORD01031,2025-06-01,CUST2820,North,Dress,Clothing,1,1829,1829,Completed,Neha Gupta
ORD01032,2025-08-19,CUST2915,South,Beverage Set,Food,8,587,4696,Completed,Lakshmi Rao
ORD01033,2025-08-15,CUST1957,North,Tablet,Electronics,2,17525,35050,Completed,Vijay Kumar
ORD01034,2025-11-26,CUST1320,North,T-Shirt,Clothing,2,458,916,Completed,Amit Sharma
ORD01035,2025-06-20,CUST1805,North,Sofa,Furniture,5,23691,118455,Completed,Amit Sharma
ORD01036,2025-10-06,CUST4737,North,Tablet,Electronics,5,19900,99500,Cancelled,Neha Gupta
ORD01037,2025-07-27,CUST4366,East,Fruit Basket,Food,3,558,1674,Completed,Ankit Joshi
ORD01038,2025-04-18,CUST2943,West,Jump Rope,Sports,9,326,2934,Cancelled,Rohan Desai
ORD01039,2025-06-24,CUST4243,East,Table,Furniture,7,8740,61180,Completed,Rahul Mehta
ORD01040,2025-08-13,CUST2843,East,Table,Furniture,10,8947,89470,Completed,Ankit Joshi
ORD01041,2025-01-05,CUST3047,North,Table,Furniture,7,8051,56357,Completed,Vijay Kumar
ORD01042,2025-10-03,CUST2227,North,Yoga Mat,Sports,10,1315,13150,Returned,Amit Sharma
ORD01043,2025-06-19,CUST3327,South,Snack Box,Food,7,366,2562,Completed,Suresh Babu
ORD01044,2025-02-25,CUST2346,South,Chair,Furniture,3,4630,13890,Completed,Lakshmi Rao
ORD01045,2025-12-19,CUST3471,South,Smartphone,Electronics,4,20182,80728,Returned,Suresh Babu
ORD01046,2025-04-16,CUST1954,North,Yoga Mat,Sports,8,1097,8776,Completed,Amit Sharma
ORD01047,2025-06-17,CUST4521,South,Snack Box,Food,2,372,744,Completed,Divya Menon
ORD01048,2025-02-05,CUST2593,West,Jeans,Clothing,5,1209,6045,Cancelled,Rohan Desai
ORD01049,2025-03-23,CUST3472,North,Dumbbells,Sports,9,2158,19422,Completed,Amit Sharma
ORD01050,2025-01-04,CUST1584,South,Headphones,Electronics,10,3856,38560,Completed,Divya Menon
ORD01051,2025-09-09,CUST2884,South,Yoga Mat,Sports,2,1166,2332,Returned,Suresh Babu
ORD01052,2025-06-27,CUST3868,North,Fruit Basket,Food,3,501,1503,Completed,Vijay Kumar
ORD01053,2025-08-10,CUST2875,South,Dress,Clothing,2,1797,3594,Returned,Lakshmi Rao
ORD01054,2025-03-22,CUST2121,North,Smartphone,Electronics,8,22062,176496,Completed,Amit Sharma
ORD01055,2025-07-08,CUST1313,East,Running Shoes,Sports,7,4050,28350,Completed,Ankit Joshi
ORD01056,2025-01-23,CUST2893,East,Headphones,Electronics,7,3450,24150,Completed,Rahul Mehta
ORD01057,2025-07-23,CUST1154,East,Chair,Furniture,3,4908,14724,Cancelled,Priya Shah
ORD01058,2025-08-25,CUST1279,East,Dumbbells,Sports,8,1870,14960,Cancelled,Rahul Mehta
ORD01059,2025-03-29,CUST4434,East,Yoga Mat,Sports,3,1168,3504,Completed,Priya Shah
ORD01060,2025-03-28,CUST1317,East,Table,Furniture,8,7916,63328,Completed,Rahul Mehta
ORD01061,2025-12-12,CUST3180,West,Organic Pack,Food,9,848,7632,Cancelled,Sneha Patel
ORD01062,2025-07-19,CUST3827,North,Organic Pack,Food,10,720,7200,Completed,Amit Sharma
ORD01063,2025-05-08,CUST2534,West,T-Shirt,Clothing,1,502,502,Returned,Rohan Desai
ORD01064,2025-04-09,CUST3785,East,T-Shirt,Clothing,3,540,1620,Completed,Ankit Joshi
ORD01065,2025-02-25,CUST4340,North,Desk,Furniture,4,9505,38020,Returned,Neha Gupta
ORD01066,2025-08-08,CUST1494,West,T-Shirt,Clothing,6,490,2940,Completed,Kavita Nair
ORD01067,2025-06-11,CUST1049,South,Shoes,Clothing,4,2749,10996,Cancelled,Divya Menon
ORD01068,2025-11-16,CUST2511,East,Smartphone,Electronics,7,21458,150206,Completed,Rahul Mehta
ORD01069,2025-12-31,CUST3196,West,Chair,Furniture,10,4905,49050,Completed,Rohan Desai
ORD01070,2025-12-14,CUST4786,West,Table,Furniture,6,9156,54936,Cancelled,Sneha Patel
ORD01071,2025-06-21,CUST1072,South,Fruit Basket,Food,4,512,2048,Cancelled,Lakshmi Rao
ORD01072,2025-04-30,CUST1086,East,Table,Furniture,7,8714,60998,Completed,Rahul Mehta
ORD01073,2025-03-12,CUST2534,South,Table,Furniture,3,7951,23853,Cancelled,Lakshmi Rao
ORD01074,2025-11-03,CUST4874,South,Table,Furniture,5,7835,39175,Cancelled,Lakshmi Rao
ORD01075,2025-09-24,CUST4243,South,Chair,Furniture,4,5558,22232,Completed,Lakshmi Rao
ORD01076,2025-04-16,CUST3209,East,Jeans,Clothing,10,1341,13410,Completed,Rahul Mehta
